,date,season,episode,character,line,action,episode_num
290,"4 April, 1999",1,2,Fry,"Let's go, already!",,"2
"
291,"4 April, 1999",1,2,Leela,"Fry, we have a crate to deliver.",,"2
"
292,"4 April, 1999",1,2,Fry,Let's just dump it in the sewer and say we delivered it.,,"2
"
293,"4 April, 1999",1,2,Bender,Too much work. Let's burn it and say we dumped it in the sewer.,,"2
"
294,"4 April, 1999",1,2,Leela,"OK, if everyone's finished being stupid--",,"2
"
295,"4 April, 1999",1,2,Fry,I had more but you go ahead.,,"2
"
296,"4 April, 1999",1,2,Leela,We'll deliver that crate like professionals and then we'll go home.,,"2
"
297,"4 April, 1999",1,2,Fry,But I've never been to the moon before.,,"2
"
298,"4 April, 1999",1,2,Leela,"Alright. We'll deliver that crate like professionals ... and then we'll go ride the bumper cars. Amy, why don't you help Fry hoist down the crate. Then lock up when you're done. Just be careful.",The other three high-five.,"2
"
299,"4 April, 1999",1,2,Amy,"Aye, aye, Captain! I mean only one eye. I mean, yes, sir-- Um, ma'am!",,"2
"
300,"4 April, 1999",1,2,Amy,Clear?,,"2
"
301,"4 April, 1999",1,2,Fry,Clear!,,"2
"
302,"4 April, 1999",1,2,Amy,Ready to hoist?,,"2
"
303,"4 April, 1999",1,2,Fry,Ready!,,"2
"
304,"4 April, 1999",1,2,Amy,Ow!,,"2
"
305,"4 April, 1999",1,2,Fry,My first space delivery.,,"2
"
306,"4 April, 1999",1,2,Fry,"Uh, greetings, Moon Man. We come in peace. I am Fry from the planet Earth.",,"2
"
307,"4 April, 1999",1,2,Sal,"Wise guy, huh? If I wasn't so lazy I'd punch you in the stomach.",,"2
"
308,"4 April, 1999",1,2,Fry,"But you are lazy, right?",,"2
"
309,"4 April, 1999",1,2,Sal,"Oh, don't get me started.",,"2
"
310,"4 April, 1999",1,2,Craterface,"Hi, I'm Craterface! Welcome to Luna Park. I'll have to confiscate your alcohol, sir.",,"2
"
311,"4 April, 1999",1,2,Bender,Better mascots than you have tried.,,"2
"
312,"4 April, 1999",1,2,Craterface,At least I still have my self respect!,,"2
"
313,"4 April, 1999",1,2,Leela,Who buys this trash?,,"2
"
314,"4 April, 1999",1,2,Bender,Idiots who need gifts for other idiots.,,"2
"
315,"4 April, 1999",1,2,Fry,"Hey, I got you guys refrigerator magnets.",,"2
"
316,"4 April, 1999",1,2,Bender,"Get it off! Get it off! Get it-- Uh-oh! How many roads must a man walk down, before you-- Keep those things off of me! Magnets screw up my inhibition unit!","He starts singing his own version of 's """".singingHe howls. Fry takes the magnet off and Bender gasps.talking","2
"
317,"4 April, 1999",1,2,Fry,So you flip out and start acting like some crazy folk singer?,,"2
"
318,"4 April, 1999",1,2,Bender,Yes. I guess a robot would have to be crazy to wanna be a folk singer.,,"2
"
319,"4 April, 1999",1,2,Whalerbots,"We're whalers on the moon,We carry a harpoon,But there ain't no whales,So we tell our tall tale,And sing our whaling tune!",singing,"2
"
320,"4 April, 1999",1,2,Whalerbot,"Bender, hey, Bender! Over here!",,"2
"
321,"4 April, 1999",1,2,Bender,"Oh, jeez! I went to high school with that guy!",,"2
"
322,"4 April, 1999",1,2,Announcer,presents: The Goophy Gopher Revue!,,"2
"
323,"4 April, 1999",1,2,Gopher #1,Why does a moon rock taste better than an Earth rock?,,"2
"
324,"4 April, 1999",1,2,Gopher #2,Because it's a little meteor!,,"2
"
325,"4 April, 1999",1,2,Fry,This is weak!,,"2
"
326,"4 April, 1999",1,2,Gopher #1,Address all complaints to the Monsanto corporation.,,"2
"
327,"4 April, 1999",1,2,Leela,"What's wrong, Fry?",,"2
"
328,"4 April, 1999",1,2,Fry,"I don't know. This place is great and all but its just so artificial. The gravity, the air, the gophers. You might as well stay on Earth. That's what I came to see! I wanna go out there and jump around like an astronaut. Screw this phoney stuff!",He tosses his candy floss into a bin and runs to a window.,"2
"
329,"4 April, 1999",1,2,Leela,But the phoney stuff is what's fun. It's boring out there.,,"2
"
330,"4 April, 1999",1,2,Bender,Yeah! You're the kind of guy who visits Jerusalem and doesn't want to see the Sexeteria!,,"2
"
331,"4 April, 1999",1,2,Leela,Maybe I should take Fry on the Luna Rover ride. You get to wear a space suit and drive around on the surface. And the line's short because it's educational.,,"2
"
332,"4 April, 1999",1,2,Fry,I don't care how educational it is. Let's do it!,,"2
"
333,"4 April, 1999",1,2,Bender,Next year in Jerusalem!,shouting,"2
"
334,"4 April, 1999",1,2,Fry,Finally! Get ready for some serious moon action.,,"2
"
335,"4 April, 1999",1,2,Narrator,The story of lunar exploration started with one man. A man with a dream.,on loudspeaker,"2
"
336,"4 April, 1999",1,2,Ralph Kramden-bot,"One of these days, Alice. Bang! Zoom! Straight to the moon!",,"2
"
337,"4 April, 1999",1,2,Leela,"Wow, I never realised the first astronauts were so fat!",,"2
"
338,"4 April, 1999",1,2,Fry,"That's not an astronaut, it's a TV comedian. And he was just using space travel as a metaphor for beating his wife.",,"2
"
339,"4 April, 1999",1,2,Amy,Wow! I could swear I was really playing virtual skeeball! Hm?,Bender taps her on the shoulder.,"2
"
340,"4 April, 1999",1,2,Bender,"Look, it's that crate we were gonna throw in the sewer.",,"2
"
341,"4 April, 1999",1,2,Amy,The keys to the ship! They must have fallen into the crate! Leela's gonna kill me!,She pats her pockets.,"2
"
342,"4 April, 1999",1,2,Bender,Nah. She'll probably make me do it.,,"2
"
343,"4 April, 1999",1,2,Amy,Mister? Could you please get those keys out for me?,,"2
"
344,"4 April, 1999",1,2,Sal,What do I look like? A guy who's not lazy?,,"2
"
345,"4 April, 1999",1,2,Narrator,"No one knows where, when or how Man first landed on the moon.",on loudspeaker,"2
"
346,"4 April, 1999",1,2,Fry,I do.,,"2
"
347,"4 April, 1999",1,2,Narrator,But our fun-gineers think it might have happened something like this:,on loudspeaker,"2
"
348,"4 April, 1999",1,2,Whalerbots,"We're whalers on the moon,",singing,"2
"
349,"4 April, 1999",1,2,Gophers,"We carry a harpoon,",singing,"2
"
350,"4 April, 1999",1,2,Whalerbots,and But there ain't no whales so we tell a tall tale...,singing,"2
"
351,"4 April, 1999",1,2,Leela,And sing a whaling tune. We're whalers on the moon--,singing,"2
"
352,"4 April, 1999",1,2,Fry,That's not how it happened.,,"2
"
353,"4 April, 1999",1,2,Leela,"Oh, really? I don't see you with a fun-gineering degree!",,"2
"
354,"4 April, 1999",1,2,Fry,This is stupid. I'm taking this thing out to the real moon.,,"2
"
355,"4 April, 1999",1,2,Leela,"Fry, no. This is my first mission and I'm not gonna let us get in any trouble. Besides, the car's on a track.",,"2
"
356,"4 April, 1999",1,2,Fry,Not for long!,,"2
"
357,"4 April, 1999",1,2,Whalerbot,Ooh! Ah! I died doin' what I loved.,,"2
"
358,"4 April, 1999",1,2,Leela,"OK, you're on the surface. Now I'll give you 10 minutes. Then you'll get bored, turn around and apologise for being such a jerk. Agreed?",,"2
"
359,"4 April, 1999",1,2,Fry,Agreed. Yeah! Crank up the radio!,"He drives over craters and flies through the air, cheering.","2
"
360,"4 April, 1999",1,2,Whalerbots,We're whalers on the--,singing; on radio,"2
"
361,"4 April, 1999",1,2,Fry,Yee-haw!,,"2
"
362,"4 April, 1999",1,2,Leela,Time's up. Make a U-turn at the next crater.,,"2
"
363,"4 April, 1999",1,2,Fry,"No, not yet. How 'bout we go look for the original moon landing site?",,"2
"
364,"4 April, 1999",1,2,Leela,That's crazy! It's been lost for centuries!,,"2
"
365,"4 April, 1999",1,2,Fry,Well I'm feelin' lucky! Uh ... I'm ready to go back now.,The car suddenly falls into a huge crater and starts to sink at the bottom.,"2
"
366,"4 April, 1999",1,2,Fry,"We're gonna die! It's every man for himself! Help me, Leela! You did it! We're safe!",He jumps off the car and starts to sink.Leela grabs Fry and an oxygen canister and flies out of the crater.,"2
"
367,"4 April, 1999",1,2,Leela,No. Now we're gonna die.,,"2
"
368,"4 April, 1999",1,2,Fry,It's every man for himself.,,"2
"
369,"4 April, 1999",1,2,Bender,"Hey, look what I won from a tourist's pocket!",,"2
"
370,"4 April, 1999",1,2,Amy,Shut up. You're distracting me.,,"2
"
371,"4 April, 1999",1,2,Bender,"Come on, it's just like making love. Y'know: Left, down, rotate 62 degrees, engage rotor.",,"2
"
372,"4 April, 1999",1,2,Amy,I know how to make love!,,"2
"
373,"4 April, 1999",1,2,Bender,"Here, let me do it. Ah, lousy arm. Must be rigged! That's her, officers! Uh, that's the woman who programmed me for evil!",He puts his hand up the chute and grabs the keys but then drops them.Moon Patrol officers walk up behind him.He points at Amy.,"2
"
374,"4 April, 1999",1,2,Bender,"Yeah, well, I'm gonna go build my own theme park, with blackjack and hookers. In fact, forget the park!",,"2
"
375,"4 April, 1999",1,2,Fry,"I'm sorry, Leela, I can't go on any further. Just leave me to die in that barn over there.",gasping,"2
"
376,"4 April, 1999",1,2,Leela,Thank God!,,"2
"
377,"4 April, 1999",1,2,Hydroponic Farmer,"Trespassers, eh?",,"2
"
378,"4 April, 1999",1,2,Fry,"No, sir. We're amusement park patrons.",,"2
"
379,"4 April, 1999",1,2,Farmer,"Ooh, that's a wicked sinful place. Tilt-a-whirl's OK, but the rest is mighty wicked.",,"2
"
380,"4 April, 1999",1,2,Leela,Our car broke down and we're out of oxygen. Can we borrow some?,,"2
"
381,"4 April, 1999",1,2,Farmer,"Huh, borry? Looky here, city girl, oxygen don't grow on trees. You'll have to earn it doing chores on my hydroponic farm. You can go back to your precious theme park at sun up.",,"2
"
382,"4 April, 1999",1,2,Fry,I guess we could do chores for a few hours.,,"2
"
383,"4 April, 1999",1,2,Leela,"Fry, night lasts two weeks on the moon.",,"2
"
384,"4 April, 1999",1,2,Farmer,Yup. Drops down to -173!,,"2
"
385,"4 April, 1999",1,2,Fry,or ?,,"2
"
386,"4 April, 1999",1,2,Farmer,"First one, then th'other. And them spacesuits ain't a-heated so you ain't goin' nowhere till sunrise. You can sleep in the barn. Just don't be a-touchin' my three beautiful robot daughters. Y'hear?",,"2
"
387,"4 April, 1999",1,2,Fry,Robot daughters?,,"2
"
388,"4 April, 1999",1,2,Farmer,This here is Lulabelle 7.,,"2
"
389,"4 April, 1999",1,2,Lulabelle 7,Yoo-hoo!,,"2
"
390,"4 April, 1999",1,2,Farmer,Daisy-Mae 128K.,,"2
"
391,"4 April, 1999",1,2,Daisy-Mae 128K,Yoo-hoo!,,"2
"
392,"4 April, 1999",1,2,Farmer,And the Crushinator.,,"2
"
393,"4 April, 1999",1,2,Crushinator,Yoo-hoo.,mechanical voice,"2
"
394,"4 April, 1999",1,2,Fry,Whoa!,,"2
"
395,"4 April, 1999",1,2,Leela,"I told you to turn around and go back to the park. But oh, no, the park was too phoney. We had to see the real moon.",,"2
"
396,"4 April, 1999",1,2,Fry,And it was great! We got to see craters and rocks and that one incredible rock that looked like a crater and ... and these fellas.,,"2
"
397,"4 April, 1999",1,2,Leela,"Fry, face it: The moon is a dump. It's a boring, dried-up wasteland and the only reason anybody ever comes here is for the tacky little amusement park. Can't you just accept that?",,"2
"
398,"4 April, 1999",1,2,Fry,I guess I can't.,,"2
"
399,"4 April, 1999",1,2,Farmer,I'll learn ye to sleep with my robot daughters!,,"2
"
400,"4 April, 1999",1,2,Bender,He'll never find me in here.,,"2
"
401,"4 April, 1999",1,2,Leela,Bender?,,"2
"
402,"4 April, 1999",1,2,Fry,"Oh, Bender. You didn't touch the Crushinator, did you?",,"2
"
403,"4 April, 1999",1,2,Bender,Of course not. A lady that fine you gotta romance first.,,"2
"
404,"4 April, 1999",1,2,Farmer,"Oh, no you don't! C'mere, Crushinator.",,"2
"
405,"4 April, 1999",1,2,Crushinator,"Yes, Pa.",mechanical voice,"2
"
406,"4 April, 1999",1,2,Fry,It's too low.,,"2
"
407,"4 April, 1999",1,2,Leela,Hang on. Hang on. Jump! Hold on to your helmet!,The trio jump over the bridge and the buggy drives under it. They land back in the car. The Crushinator slams into it and cuts her way through. They come to a gorge.,"2
"
408,"4 April, 1999",1,2,Farmer,"God darn it, Crushinator, jump!",,"2
"
409,"4 April, 1999",1,2,Crushinator,"No, Pa. I love him.",mechanical voice,"2
"
410,"4 April, 1999",1,2,Fry,"Hey, cool! Dark side of the moon!",,"2
"
411,"4 April, 1999",1,2,Leela,"Nightfall's coming. Hurry, before we freeze.",The shadow falls over Fry and he starts to shiver.,"2
"
412,"4 April, 1999",1,2,Bender,"What do you mean ""we"", mammal?",,"2
"
413,"4 April, 1999",1,2,Farnsworth,"Oh, dear! I really ought to do something. But .",,"2
"
414,"4 April, 1999",1,2,Leela,We can't outrun it forever.,,"2
"
415,"4 April, 1999",1,2,Fry,Over there! Look! It's the moon landing site! We found it!,,"2
"
416,"4 April, 1999",1,2,Leela,"Quick, get in.",,"2
"
417,"4 April, 1999",1,2,Fry,"It's that flag from ! And Neil Armstrong's footprint! Hey! My foot's bigger! Leela, isn't this the greatest thing you've ever seen?",He stamps over it.,"2
"
418,"4 April, 1999",1,2,Leela,"Fry, look around. It's just a crummy plastic flag and a dead man's tracks in the dust. Now get in here before you freeze.",The shadow creeps over Fry and his smile fades.,"2
"
419,"4 April, 1999",1,2,Bender,"Oh, no room for Bender, huh? Fine! I'll go build my own lunar lander, with blackjack and hookers. In fact, forget the lunar lander and the blackjack. Ah, screw the whole thing.",,"2
"
420,"4 April, 1999",1,2,Leela,Well if the oxygen holds out we might live long enough to starve to death.,,"2
"
421,"4 April, 1999",1,2,Fry,"Look, Leela, I'm sorry. I never should have dragged you out here.",,"2
"
422,"4 April, 1999",1,2,Leela,"That's right, you shouldn't have. I still don't get what the big attraction is.",,"2
"
423,"4 April, 1999",1,2,Fry,I never told anybody this but a thousand years ago I used to look up at the moon and dream about being an astronaut. I just didn't have the grades. Nor the physical endurance. Plus I threw up a lot and nobody liked spending a week with me.,,"2
"
424,"4 April, 1999",1,2,Leela,A week would be a little much.,,"2
"
425,"4 April, 1999",1,2,Fry,"The moon was like this awesome, romantic, mysterious thing, hanging up there in the sky where you could never reach it, no matter how much you wanted to. But you're right. Once you're actually here it's just a big dull rock. I guess I just wanted you to see it through my eyes, the way I used to.",Leela's cold glance becomes a sympathetic frown.,"2
"
426,"4 April, 1999",1,2,Leela,"Fry, look. . It really is beautiful. I don't know why I never noticed before.",Fry and Leela gaze at a stunning Earthrise,"2
"
427,"4 April, 1999",1,2,Farmer,"Had to come back for the Crushinator, eh, robot? Well I got you this time.",,"2
"
428,"4 April, 1999",1,2,Fry,It's Amy! We're saved!,,"2
"
429,"4 April, 1999",1,2,Leela,Amy? Where'd she learn to operate the controls like that?,,"2
"
430,"4 April, 1999",1,2,Bender,Not the magnet! No! No! No-- Uh-oh!,The winch grabs him.,"2
"
431,"4 April, 1999",1,2,Bender,"She'll be comin' round the mountain when she comes,She'll be comin' round the mountain when she comes-- I'll kill you Amy! She'll be comin' round the mountain,She'll be comin' round the mountain,She'll be comin'--",singingtalkingsinging,"2
"
432,"4 April, 1999",1,2,Farmer,"Aw, dang it!",,"2
"
433,"4 April, 1999",1,2,Bender,"She'll be riding six white horses when she comes,She'll be riding six white horses when she comes-- Hey, I'm pretty good! She'll be riding six white horses...",singingtalkingsinging,"2
"
434,"4 April, 1999",1,2,Leela,"So, Fry, was the real moon anything like the moon you used to dream about?",from lander,"2
"
435,"4 April, 1999",1,2,Fry,Well ... close enough!,from lander,"2
"
436,"4 April, 1999",1,2,Bender,"Well I'll shoot her with my ray gun when she comes,Yes, I'll shoot her with my ray gun when she comes,Yes, I'll shoot her with my ray gun,Oh, I'll shoot her with my ray gun,Yes, I'll shoot her with my ray gun when she comes,When she comes!I'll be blastin' all the humans in the world,I'll be blastin' all the humans in the world, I'll be blastin' all the humans, I'll be blastin' all the humans, I'll be blastin' all the humans in the world,In the world! One more time!",singing; over creditsshouting,"2
"
437,"6 April, 1999",1,3,Bender,Hey!,,"3
"
438,"6 April, 1999",1,3,Hermes,"Fry, mon, if you're going to be living in the office you could at least be on time for work.",,"3
"
439,"6 April, 1999",1,3,Fry,I'm sorry. I was up really late poking through people's desks.,,"3
"
440,"6 April, 1999",1,3,Hermes,"Alright, people. I will now outline today's 12-point agenda. We'll begin with point one, then race forward--",,"3
"
441,"6 April, 1999",1,3,Hermes,"Concerning our pest problem: Somebody's been leaving food around and it's attracting . And I, for one, am getting tired of cleaning those owl traps. Now... As this shocking graph indicates, our water consumption has tripled in the last month. I notice Fry has been here for a month, so I'm appointing him head of a committee to find who's responsible. Fry? Am I cracking up, or is Fry's living here starting to get in the way of bus--",A trap snaps and an owl hoots.He flicks a button and a graph appears on the big screen. It is a straight line that inclines ever so slightly at the end.Fry doesn't answer. He is taking a shower in the Emergency Chemical Burn Shower.,"3
"
442,"6 April, 1999",1,3,Leela,What the hell are you doing? You're getting a huge dose of radiation!,,"3
"
443,"6 April, 1999",1,3,Fry,And great lift!,pointing to his hair,"3
"
444,"6 April, 1999",1,3,Leela,Do you know how long it's going to take me to recalibrate these engines?,,"3
"
